instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
294349573,1149803,BANKEX26JUL61400PE,"BANKEX",0,2026-07-30,61400,0.05,30,PE,BFO-OPT,BFO
292178949,1141324,BANKEX26JUL61300CE,"BANKEX",0,2026-07-30,61300,0.05,30,CE,BFO-OPT,BFO
293082117,1144852,BANKEX26JUL61300PE,"BANKEX",0,2026-07-30,61300,0.05,30,PE,BFO-OPT,BFO
293191173,1145278,BANKEX26JUL61200CE,"BANKEX",0,2026-07-30,61200,0.05,30,CE,BFO-OPT,BFO
294112261,1148876,BANKEX26JUL61200PE,"BANKEX",0,2026-07-30,61200,0.05,30,PE,BFO-OPT,BFO
292832773,1143878,BANKEX26JUL61100PE,"BANKEX",0,2026-07-30,61100,0.05,30,PE,BFO-OPT,BFO
294227717,1149327,BANKEX26JUL61100CE,"BANKEX",0,2026-07-30,61100,0.05,30,CE,BFO-OPT,BFO
292974341,1144431,BANKEX26JUL61000CE,"BANKEX",0,2026-07-30,61000,0.05,30,CE,BFO-OPT,BFO
293876741,1147956,BANKEX26JUL61000PE,"BANKEX",0,2026-07-30,61000,0.05,30,PE,BFO-OPT,BFO
291593221,1139036,BANKEX26JUL60900PE,"BANKEX",0,2026-07-30,60900,0.05,30,PE,BFO-OPT,BFO
294643717,1150952,BANKEX26JUL60900CE,"BANKEX",0,2026-07-30,60900,0.05,30,CE,BFO-OPT,BFO
291732485,1139580,BANKEX26JUL60800CE,"BANKEX",0,2026-07-30,60800,0.05,30,CE,BFO-OPT,BFO
294270725,1149495,BANKEX26JUL60800PE,"BANKEX",0,2026-07-30,60800,0.05,30,PE,BFO-OPT,BFO
291295749,1137874,BANKEX26JUL60700PE,"BANKEX",0,2026-07-30,60700,0.05,30,PE,BFO-OPT,BFO
294395909,1149984,BANKEX26JUL60700CE,"BANKEX",0,2026-07-30,60700,0.05,30,CE,BFO-OPT,BFO
291451653,1138483,BANKEX26JUL60600CE,"BANKEX",0,2026-07-30,60600,0.05,30,CE,BFO-OPT,BFO
292163589,1141264,BANKEX26JUL60600PE,"BANKEX",0,2026-07-30,60600,0.05,30,PE,BFO-OPT,BFO
291081221,1137036,BANKEX26JUL60500PE,"BANKEX",0,2026-07-30,60500,0.05,30,PE,BFO-OPT,BFO
294153733,1149038,BANKEX26JUL60500CE,"BANKEX",0,2026-07-30,60500,0.05,30,CE,BFO-OPT,BFO
291175173,1137403,BANKEX26JUL60400CE,"BANKEX",0,2026-07-30,60400,0.05,30,CE,BFO-OPT,BFO
291994373,1140603,BANKEX26JUL60400PE,"BANKEX",0,2026-07-30,60400,0.05,30,PE,BFO-OPT,BFO
290920965,1136410,BANKEX26JUL60300PE,"BANKEX",0,2026-07-30,60300,0.05,30,PE,BFO-OPT,BFO
292078597,1140932,BANKEX26JUL60300CE,"BANKEX",0,2026-07-30,60300,0.05,30,CE,BFO-OPT,BFO
291009029,1136754,BANKEX26JUL60200CE,"BANKEX",0,2026-07-30,60200,0.05,30,CE,BFO-OPT,BFO
291810565,1139885,BANKEX26JUL60200PE,"BANKEX",0,2026-07-30,60200,0.05,30,PE,BFO-OPT,BFO
291910149,1140274,BANKEX26JUL60100CE,"BANKEX",0,2026-07-30,60100,0.05,30,CE,BFO-OPT,BFO
292621573,1143053,BANKEX26JUL60100PE,"BANKEX",0,2026-07-30,60100,0.05,30,PE,BFO-OPT,BFO
291571717,1138952,BANKEX26JUL60000PE,"BANKEX",0,2026-07-30,60000,0.05,30,PE,BFO-OPT,BFO
294614277,1150837,BANKEX26JUL60000CE,"BANKEX",0,2026-07-30,60000,0.05,30,CE,BFO-OPT,BFO
291569157,1138942,BANKEX26JUL59900CE,"BANKEX",0,2026-07-30,59900,0.05,30,CE,BFO-OPT,BFO
292219397,1141482,BANKEX26JUL59900PE,"BANKEX",0,2026-07-30,59900,0.05,30,PE,BFO-OPT,BFO
292332805,1141925,BANKEX26JUL59800CE,"BANKEX",0,2026-07-30,59800,0.05,30,CE,BFO-OPT,BFO
293242885,1145480,BANKEX26JUL59800PE,"BANKEX",0,2026-07-30,59800,0.05,30,PE,BFO-OPT,BFO
291262725,1137745,BANKEX26JUL59700CE,"BANKEX",0,2026-07-30,59700,0.05,30,CE,BFO-OPT,BFO
292048645,1140815,BANKEX26JUL59700PE,"BANKEX",0,2026-07-30,59700,0.05,30,PE,BFO-OPT,BFO
292140549,1141174,BANKEX26JUL59600CE,"BANKEX",0,2026-07-30,59600,0.05,30,CE,BFO-OPT,BFO
293026565,1144635,BANKEX26JUL59600PE,"BANKEX",0,2026-07-30,59600,0.05,30,PE,BFO-OPT,BFO
291872005,1140125,BANKEX26JUL59500PE,"BANKEX",0,2026-07-30,59500,0.05,30,PE,BFO-OPT,BFO
293147653,1145108,BANKEX26JUL59500CE,"BANKEX",0,2026-07-30,59500,0.05,30,CE,BFO-OPT,BFO
291973381,1140521,BANKEX26JUL59400CE,"BANKEX",0,2026-07-30,59400,0.05,30,CE,BFO-OPT,BFO
292756229,1143579,BANKEX26JUL59400PE,"BANKEX",0,2026-07-30,59400,0.05,30,PE,BFO-OPT,BFO
292918021,1144211,BANKEX26JUL59300CE,"BANKEX",0,2026-07-30,59300,0.05,30,CE,BFO-OPT,BFO
293811973,1147703,BANKEX26JUL59300PE,"BANKEX",0,2026-07-30,59300,0.05,30,PE,BFO-OPT,BFO
291783941,1139781,BANKEX26JUL59200CE,"BANKEX",0,2026-07-30,59200,0.05,30,CE,BFO-OPT,BFO
292422149,1142274,BANKEX26JUL59200PE,"BANKEX",0,2026-07-30,59200,0.05,30,PE,BFO-OPT,BFO
292556805,1142800,BANKEX26JUL59100CE,"BANKEX",0,2026-07-30,59100,0.05,30,CE,BFO-OPT,BFO
293466885,1146355,BANKEX26JUL59100PE,"BANKEX",0,2026-07-30,59100,0.05,30,PE,BFO-OPT,BFO
291526661,1138776,BANKEX26JUL59000CE,"BANKEX",0,2026-07-30,59000,0.05,30,CE,BFO-OPT,BFO
292203013,1141418,BANKEX26JUL59000PE,"BANKEX",0,2026-07-30,59000,0.05,30,PE,BFO-OPT,BFO
293080069,1144844,BANKEX26JUL58900CE,"BANKEX",0,2026-07-30,58900,0.05,30,CE,BFO-OPT,BFO
293993989,1148414,BANKEX26JUL58900PE,"BANKEX",0,2026-07-30,58900,0.05,30,PE,BFO-OPT,BFO
291048197,1136907,BANKEX26JUL58800PE,"BANKEX",0,2026-07-30,58800,0.05,30,PE,BFO-OPT,BFO
294106885,1148855,BANKEX26JUL58800CE,"BANKEX",0,2026-07-30,58800,0.05,30,CE,BFO-OPT,BFO
291131397,1137232,BANKEX26JUL58700CE,"BANKEX",0,2026-07-30,58700,0.05,30,CE,BFO-OPT,BFO
293668357,1147142,BANKEX26JUL58700PE,"BANKEX",0,2026-07-30,58700,0.05,30,PE,BFO-OPT,BFO
290866181,1136196,BANKEX26JUL58600PE,"BANKEX",0,2026-07-30,58600,0.05,30,PE,BFO-OPT,BFO
293874181,1147946,BANKEX26JUL58600CE,"BANKEX",0,2026-07-30,58600,0.05,30,CE,BFO-OPT,BFO
290976517,1136627,BANKEX26JUL58500CE,"BANKEX",0,2026-07-30,58500,0.05,30,CE,BFO-OPT,BFO
291760645,1139690,BANKEX26JUL58500PE,"BANKEX",0,2026-07-30,58500,0.05,30,PE,BFO-OPT,BFO
293524997,1146582,BANKEX26JUL58400CE,"BANKEX",0,2026-07-30,58400,0.05,30,CE,BFO-OPT,BFO
294422533,1150088,BANKEX26JUL58400PE,"BANKEX",0,2026-07-30,58400,0.05,30,PE,BFO-OPT,BFO
291490053,1138633,BANKEX26JUL58300PE,"BANKEX",0,2026-07-30,58300,0.05,30,PE,BFO-OPT,BFO
294553861,1150601,BANKEX26JUL58300CE,"BANKEX",0,2026-07-30,58300,0.05,30,CE,BFO-OPT,BFO
293269765,1145585,BANKEX26JUL58200CE,"BANKEX",0,2026-07-30,58200,0.05,30,CE,BFO-OPT,BFO
294173189,1149114,BANKEX26JUL58200PE,"BANKEX",0,2026-07-30,58200,0.05,30,PE,BFO-OPT,BFO
291207173,1137528,BANKEX26JUL58100PE,"BANKEX",0,2026-07-30,58100,0.05,30,PE,BFO-OPT,BFO
294315525,1149670,BANKEX26JUL58100CE,"BANKEX",0,2026-07-30,58100,0.05,30,CE,BFO-OPT,BFO
291356933,1138113,BANKEX26JUL58000CE,"BANKEX",0,2026-07-30,58000,0.05,30,CE,BFO-OPT,BFO
293970181,1148321,BANKEX26JUL58000PE,"BANKEX",0,2026-07-30,58000,0.05,30,PE,BFO-OPT,BFO
291693573,1139428,BANKEX26JUL57900PE,"BANKEX",0,2026-07-30,57900,0.05,30,PE,BFO-OPT,BFO
292949509,1144334,BANKEX26JUL57900CE,"BANKEX",0,2026-07-30,57900,0.05,30,CE,BFO-OPT,BFO
291806469,1139869,BANKEX26JUL57800CE,"BANKEX",0,2026-07-30,57800,0.05,30,CE,BFO-OPT,BFO
292440581,1142346,BANKEX26JUL57800PE,"BANKEX",0,2026-07-30,57800,0.05,30,PE,BFO-OPT,BFO
292612101,1143016,BANKEX26JUL57700CE,"BANKEX",0,2026-07-30,57700,0.05,30,CE,BFO-OPT,BFO
293492485,1146455,BANKEX26JUL57700PE,"BANKEX",0,2026-07-30,57700,0.05,30,PE,BFO-OPT,BFO
291566853,1138933,BANKEX26JUL57600CE,"BANKEX",0,2026-07-30,57600,0.05,30,CE,BFO-OPT,BFO
292217861,1141476,BANKEX26JUL57600PE,"BANKEX",0,2026-07-30,57600,0.05,30,PE,BFO-OPT,BFO
292330501,1141916,BANKEX26JUL57500CE,"BANKEX",0,2026-07-30,57500,0.05,30,CE,BFO-OPT,BFO
293241093,1145473,BANKEX26JUL57500PE,"BANKEX",0,2026-07-30,57500,0.05,30,PE,BFO-OPT,BFO
291259397,1137732,BANKEX26JUL57400CE,"BANKEX",0,2026-07-30,57400,0.05,30,CE,BFO-OPT,BFO
292046341,1140806,BANKEX26JUL57400PE,"BANKEX",0,2026-07-30,57400,0.05,30,PE,BFO-OPT,BFO
292139525,1141170,BANKEX26JUL57300CE,"BANKEX",0,2026-07-30,57300,0.05,30,CE,BFO-OPT,BFO
293024261,1144626,BANKEX26JUL57300PE,"BANKEX",0,2026-07-30,57300,0.05,30,PE,BFO-OPT,BFO
291870981,1140121,BANKEX26JUL57200PE,"BANKEX",0,2026-07-30,57200,0.05,30,PE,BFO-OPT,BFO
293146373,1145103,BANKEX26JUL57200CE,"BANKEX",0,2026-07-30,57200,0.05,30,CE,BFO-OPT,BFO
291972101,1140516,BANKEX26JUL57100CE,"BANKEX",0,2026-07-30,57100,0.05,30,CE,BFO-OPT,BFO
292751877,1143562,BANKEX26JUL57100PE,"BANKEX",0,2026-07-30,57100,0.05,30,PE,BFO-OPT,BFO
292915717,1144202,BANKEX26JUL57000CE,"BANKEX",0,2026-07-30,57000,0.05,30,CE,BFO-OPT,BFO
293807621,1147686,BANKEX26JUL57000PE,"BANKEX",0,2026-07-30,57000,0.05,30,PE,BFO-OPT,BFO
291524869,1138769,BANKEX26JUL56900PE,"BANKEX",0,2026-07-30,56900,0.05,30,PE,BFO-OPT,BFO
294582533,1150713,BANKEX26JUL56900CE,"BANKEX",0,2026-07-30,56900,0.05,30,CE,BFO-OPT,BFO
293287429,1145654,BANKEX26JUL56800CE,"BANKEX",0,2026-07-30,56800,0.05,30,CE,BFO-OPT,BFO
294202885,1149230,BANKEX26JUL56800PE,"BANKEX",0,2026-07-30,56800,0.05,30,PE,BFO-OPT,BFO
291234565,1137635,BANKEX26JUL56700PE,"BANKEX",0,2026-07-30,56700,0.05,30,PE,BFO-OPT,BFO
294339589,1149764,BANKEX26JUL56700CE,"BANKEX",0,2026-07-30,56700,0.05,30,CE,BFO-OPT,BFO
293074437,1144822,BANKEX26JUL56600CE,"BANKEX",0,2026-07-30,56600,0.05,30,CE,BFO-OPT,BFO
293992197,1148407,BANKEX26JUL56600PE,"BANKEX",0,2026-07-30,56600,0.05,30,PE,BFO-OPT,BFO
291046917,1136902,BANKEX26JUL56500PE,"BANKEX",0,2026-07-30,56500,0.05,30,PE,BFO-OPT,BFO
294104837,1148847,BANKEX26JUL56500CE,"BANKEX",0,2026-07-30,56500,0.05,30,CE,BFO-OPT,BFO
291128581,1137221,BANKEX26JUL56400CE,"BANKEX",0,2026-07-30,56400,0.05,30,CE,BFO-OPT,BFO
293664773,1147128,BANKEX26JUL56400PE,"BANKEX",0,2026-07-30,56400,0.05,30,PE,BFO-OPT,BFO
290865413,1136193,BANKEX26JUL56300PE,"BANKEX",0,2026-07-30,56300,0.05,30,PE,BFO-OPT,BFO
293870085,1147930,BANKEX26JUL56300CE,"BANKEX",0,2026-07-30,56300,0.05,30,CE,BFO-OPT,BFO
290974469,1136619,BANKEX26JUL56200CE,"BANKEX",0,2026-07-30,56200,0.05,30,CE,BFO-OPT,BFO
291758597,1139682,BANKEX26JUL56200PE,"BANKEX",0,2026-07-30,56200,0.05,30,PE,BFO-OPT,BFO
293523717,1146577,BANKEX26JUL56100CE,"BANKEX",0,2026-07-30,56100,0.05,30,CE,BFO-OPT,BFO
294422021,1150086,BANKEX26JUL56100PE,"BANKEX",0,2026-07-30,56100,0.05,30,PE,BFO-OPT,BFO
291489797,1138632,BANKEX26JUL56000PE,"BANKEX",0,2026-07-30,56000,0.05,30,PE,BFO-OPT,BFO
294552581,1150596,BANKEX26JUL56000CE,"BANKEX",0,2026-07-30,56000,0.05,30,CE,BFO-OPT,BFO
292160517,1141252,BANKEX26JUL55900CE,"BANKEX",0,2026-07-30,55900,0.05,30,CE,BFO-OPT,BFO
293046277,1144712,BANKEX26JUL55900PE,"BANKEX",0,2026-07-30,55900,0.05,30,PE,BFO-OPT,BFO
291889157,1140192,BANKEX26JUL55800PE,"BANKEX",0,2026-07-30,55800,0.05,30,PE,BFO-OPT,BFO
293169925,1145195,BANKEX26JUL55800CE,"BANKEX",0,2026-07-30,55800,0.05,30,CE,BFO-OPT,BFO
291991045,1140590,BANKEX26JUL55700CE,"BANKEX",0,2026-07-30,55700,0.05,30,CE,BFO-OPT,BFO
292783621,1143686,BANKEX26JUL55700PE,"BANKEX",0,2026-07-30,55700,0.05,30,PE,BFO-OPT,BFO
291690501,1139416,BANKEX26JUL55600PE,"BANKEX",0,2026-07-30,55600,0.05,30,PE,BFO-OPT,BFO
292947717,1144327,BANKEX26JUL55600CE,"BANKEX",0,2026-07-30,55600,0.05,30,CE,BFO-OPT,BFO
291805701,1139866,BANKEX26JUL55500CE,"BANKEX",0,2026-07-30,55500,0.05,30,CE,BFO-OPT,BFO
292438021,1142336,BANKEX26JUL55500PE,"BANKEX",0,2026-07-30,55500,0.05,30,PE,BFO-OPT,BFO
292603397,1142982,BANKEX26JUL55400CE,"BANKEX",0,2026-07-30,55400,0.05,30,CE,BFO-OPT,BFO
293491205,1146450,BANKEX26JUL55400PE,"BANKEX",0,2026-07-30,55400,0.05,30,PE,BFO-OPT,BFO
291563525,1138920,BANKEX26JUL55300CE,"BANKEX",0,2026-07-30,55300,0.05,30,CE,BFO-OPT,BFO
292215301,1141466,BANKEX26JUL55300PE,"BANKEX",0,2026-07-30,55300,0.05,30,PE,BFO-OPT,BFO
292327685,1141905,BANKEX26JUL55200CE,"BANKEX",0,2026-07-30,55200,0.05,30,CE,BFO-OPT,BFO
293239557,1145467,BANKEX26JUL55200PE,"BANKEX",0,2026-07-30,55200,0.05,30,PE,BFO-OPT,BFO
292043525,1140795,BANKEX26JUL55100PE,"BANKEX",0,2026-07-30,55100,0.05,30,PE,BFO-OPT,BFO
293367045,1145965,BANKEX26JUL55100CE,"BANKEX",0,2026-07-30,55100,0.05,30,CE,BFO-OPT,BFO
292137221,1141161,BANKEX26JUL55000CE,"BANKEX",0,2026-07-30,55000,0.05,30,CE,BFO-OPT,BFO
293020421,1144611,BANKEX26JUL55000PE,"BANKEX",0,2026-07-30,55000,0.05,30,PE,BFO-OPT,BFO
290896645,1136315,BANKEX26JUL54900PE,"BANKEX",0,2026-07-30,54900,0.05,30,PE,BFO-OPT,BFO
293902341,1148056,BANKEX26JUL54900CE,"BANKEX",0,2026-07-30,54900,0.05,30,CE,BFO-OPT,BFO
290991365,1136685,BANKEX26JUL54800CE,"BANKEX",0,2026-07-30,54800,0.05,30,CE,BFO-OPT,BFO
291781381,1139771,BANKEX26JUL54800PE,"BANKEX",0,2026-07-30,54800,0.05,30,PE,BFO-OPT,BFO
293556741,1146706,BANKEX26JUL54700CE,"BANKEX",0,2026-07-30,54700,0.05,30,CE,BFO-OPT,BFO
294446085,1150180,BANKEX26JUL54700PE,"BANKEX",0,2026-07-30,54700,0.05,30,PE,BFO-OPT,BFO
295397893,1153898,BANKEX26JUL54600PE,"BANKEX",0,2026-07-30,54600,0.05,30,PE,BFO-OPT,BFO
295517445,1154365,BANKEX26JUL54600CE,"BANKEX",0,2026-07-30,54600,0.05,30,CE,BFO-OPT,BFO
295467269,1154169,BANKEX26JUL54500CE,"BANKEX",0,2026-07-30,54500,0.05,30,CE,BFO-OPT,BFO
295503109,1154309,BANKEX26JUL54500PE,"BANKEX",0,2026-07-30,54500,0.05,30,PE,BFO-OPT,BFO
295386373,1153853,BANKEX26JUL54400PE,"BANKEX",0,2026-07-30,54400,0.05,30,PE,BFO-OPT,BFO
295508997,1154332,BANKEX26JUL54400CE,"BANKEX",0,2026-07-30,54400,0.05,30,CE,BFO-OPT,BFO
300691973,1174578,BANKEX26JUL54300CE,"BANKEX",0,2026-07-30,54300,0.05,30,CE,BFO-OPT,BFO
300828677,1175112,BANKEX26JUL54300PE,"BANKEX",0,2026-07-30,54300,0.05,30,PE,BFO-OPT,BFO
300676101,1174516,BANKEX26JUL54200PE,"BANKEX",0,2026-07-30,54200,0.05,30,PE,BFO-OPT,BFO
300836613,1175143,BANKEX26JUL54200CE,"BANKEX",0,2026-07-30,54200,0.05,30,CE,BFO-OPT,BFO
300683269,1174544,BANKEX26JUL54100CE,"BANKEX",0,2026-07-30,54100,0.05,30,CE,BFO-OPT,BFO
300720645,1174690,BANKEX26JUL54100PE,"BANKEX",0,2026-07-30,54100,0.05,30,PE,BFO-OPT,BFO
300661253,1174458,BANKEX26JUL54000PE,"BANKEX",0,2026-07-30,54000,0.05,30,PE,BFO-OPT,BFO
300822021,1175086,BANKEX26JUL54000CE,"BANKEX",0,2026-07-30,54000,0.05,30,CE,BFO-OPT,BFO
300700933,1174613,BANKEX26JUL53900CE,"BANKEX",0,2026-07-30,53900,0.05,30,CE,BFO-OPT,BFO
300742149,1174774,BANKEX26JUL53900PE,"BANKEX",0,2026-07-30,53900,0.05,30,PE,BFO-OPT,BFO
300750597,1174807,BANKEX26JUL53800CE,"BANKEX",0,2026-07-30,53800,0.05,30,CE,BFO-OPT,BFO
300795141,1174981,BANKEX26JUL53800PE,"BANKEX",0,2026-07-30,53800,0.05,30,PE,BFO-OPT,BFO
300688645,1174565,BANKEX26JUL53700CE,"BANKEX",0,2026-07-30,53700,0.05,30,CE,BFO-OPT,BFO
300729349,1174724,BANKEX26JUL53700PE,"BANKEX",0,2026-07-30,53700,0.05,30,PE,BFO-OPT,BFO
300735237,1174747,BANKEX26JUL53600CE,"BANKEX",0,2026-07-30,53600,0.05,30,CE,BFO-OPT,BFO
300783621,1174936,BANKEX26JUL53600PE,"BANKEX",0,2026-07-30,53600,0.05,30,PE,BFO-OPT,BFO
300715781,1174671,BANKEX26JUL53500PE,"BANKEX",0,2026-07-30,53500,0.05,30,PE,BFO-OPT,BFO
300790277,1174962,BANKEX26JUL53500CE,"BANKEX",0,2026-07-30,53500,0.05,30,CE,BFO-OPT,BFO
300723461,1174701,BANKEX26JUL53400CE,"BANKEX",0,2026-07-30,53400,0.05,30,CE,BFO-OPT,BFO
300769029,1174879,BANKEX26JUL53400PE,"BANKEX",0,2026-07-30,53400,0.05,30,PE,BFO-OPT,BFO
210758405,823275,BANKEX26AUG64100CE,"BANKEX",0,2026-08-27,64100,0.05,30,CE,BFO-OPT,BFO
210759685,823280,BANKEX26AUG66400CE,"BANKEX",0,2026-08-27,66400,0.05,30,CE,BFO-OPT,BFO
210760709,823284,BANKEX26AUG68700CE,"BANKEX",0,2026-08-27,68700,0.05,30,CE,BFO-OPT,BFO
210770949,823324,BANKEX26AUG60400CE,"BANKEX",0,2026-08-27,60400,0.05,30,CE,BFO-OPT,BFO
210772485,823330,BANKEX26AUG62700CE,"BANKEX",0,2026-08-27,62700,0.05,30,CE,BFO-OPT,BFO
210789637,823397,BANKEX26AUG58100PE,"BANKEX",0,2026-08-27,58100,0.05,30,PE,BFO-OPT,BFO
210803973,823453,BANKEX26AUG56700PE,"BANKEX",0,2026-08-27,56700,0.05,30,PE,BFO-OPT,BFO
210809349,823474,BANKEX26AUG68100PE,"BANKEX",0,2026-08-27,68100,0.05,30,PE,BFO-OPT,BFO
210817541,823506,BANKEX26AUG59700CE,"BANKEX",0,2026-08-27,59700,0.05,30,CE,BFO-OPT,BFO
210821125,823520,BANKEX26AUG62100PE,"BANKEX",0,2026-08-27,62100,0.05,30,PE,BFO-OPT,BFO
210822149,823524,BANKEX26AUG64400PE,"BANKEX",0,2026-08-27,64400,0.05,30,PE,BFO-OPT,BFO
210822405,823525,BANKEX26AUG66700PE,"BANKEX",0,2026-08-27,66700,0.05,30,PE,BFO-OPT,BFO
210833669,823569,BANKEX26AUG60700PE,"BANKEX",0,2026-08-27,60700,0.05,30,PE,BFO-OPT,BFO
210860549,823674,BANKEX26AUG58000CE,"BANKEX",0,2026-08-27,58000,0.05,30,CE,BFO-OPT,BFO
210872837,823722,BANKEX26AUG56600CE,"BANKEX",0,2026-08-27,56600,0.05,30,CE,BFO-OPT,BFO
210879493,823748,BANKEX26AUG68000CE,"BANKEX",0,2026-08-27,68000,0.05,30,CE,BFO-OPT,BFO
210890501,823791,BANKEX26AUG62000CE,"BANKEX",0,2026-08-27,62000,0.05,30,CE,BFO-OPT,BFO
210891525,823795,BANKEX26AUG64300CE,"BANKEX",0,2026-08-27,64300,0.05,30,CE,BFO-OPT,BFO
210892293,823798,BANKEX26AUG66600CE,"BANKEX",0,2026-08-27,66600,0.05,30,CE,BFO-OPT,BFO
210906117,823852,BANKEX26AUG60600CE,"BANKEX",0,2026-08-27,60600,0.05,30,CE,BFO-OPT,BFO
210907909,823859,BANKEX26AUG62900CE,"BANKEX",0,2026-08-27,62900,0.05,30,CE,BFO-OPT,BFO
210922501,823916,BANKEX26AUG56000PE,"BANKEX",0,2026-08-27,56000,0.05,30,PE,BFO-OPT,BFO
210923781,823921,BANKEX26AUG58300PE,"BANKEX",0,2026-08-27,58300,0.05,30,PE,BFO-OPT,BFO
210934789,823964,BANKEX26AUG56900PE,"BANKEX",0,2026-08-27,56900,0.05,30,PE,BFO-OPT,BFO
210940677,823987,BANKEX26AUG66000PE,"BANKEX",0,2026-08-27,66000,0.05,30,PE,BFO-OPT,BFO
210941189,823989,BANKEX26AUG68300PE,"BANKEX",0,2026-08-27,68300,0.05,30,PE,BFO-OPT,BFO
210950917,824027,BANKEX26AUG57600CE,"BANKEX",0,2026-08-27,57600,0.05,30,CE,BFO-OPT,BFO
210951941,824031,BANKEX26AUG59900CE,"BANKEX",0,2026-08-27,59900,0.05,30,CE,BFO-OPT,BFO
210953221,824036,BANKEX26AUG60000PE,"BANKEX",0,2026-08-27,60000,0.05,30,PE,BFO-OPT,BFO
210955781,824046,BANKEX26AUG62300PE,"BANKEX",0,2026-08-27,62300,0.05,30,PE,BFO-OPT,BFO
210957317,824052,BANKEX26AUG64600PE,"BANKEX",0,2026-08-27,64600,0.05,30,PE,BFO-OPT,BFO
210958597,824057,BANKEX26AUG66900PE,"BANKEX",0,2026-08-27,66900,0.05,30,PE,BFO-OPT,BFO
210970885,824105,BANKEX26AUG60900PE,"BANKEX",0,2026-08-27,60900,0.05,30,PE,BFO-OPT,BFO
210999045,824215,BANKEX26AUG58200CE,"BANKEX",0,2026-08-27,58200,0.05,30,CE,BFO-OPT,BFO
211016965,824285,BANKEX26AUG57900PE,"BANKEX",0,2026-08-27,57900,0.05,30,PE,BFO-OPT,BFO
211017733,824288,BANKEX26AUG68200CE,"BANKEX",0,2026-08-27,68200,0.05,30,CE,BFO-OPT,BFO
211028485,824330,BANKEX26AUG62200CE,"BANKEX",0,2026-08-27,62200,0.05,30,CE,BFO-OPT,BFO
211030277,824337,BANKEX26AUG64500CE,"BANKEX",0,2026-08-27,64500,0.05,30,CE,BFO-OPT,BFO
211032069,824344,BANKEX26AUG66800CE,"BANKEX",0,2026-08-27,66800,0.05,30,CE,BFO-OPT,BFO
211043333,824388,BANKEX26AUG60800CE,"BANKEX",0,2026-08-27,60800,0.05,30,CE,BFO-OPT,BFO
211057157,824442,BANKEX26AUG56200PE,"BANKEX",0,2026-08-27,56200,0.05,30,PE,BFO-OPT,BFO
211057413,824443,BANKEX26AUG58500PE,"BANKEX",0,2026-08-27,58500,0.05,30,PE,BFO-OPT,BFO
211069957,824492,BANKEX26AUG59200CE,"BANKEX",0,2026-08-27,59200,0.05,30,CE,BFO-OPT,BFO
211074565,824510,BANKEX26AUG66200PE,"BANKEX",0,2026-08-27,66200,0.05,30,PE,BFO-OPT,BFO
211075589,824514,BANKEX26AUG68500PE,"BANKEX",0,2026-08-27,68500,0.05,30,PE,BFO-OPT,BFO
211083269,824544,BANKEX26AUG55500CE,"BANKEX",0,2026-08-27,55500,0.05,30,CE,BFO-OPT,BFO
211084293,824548,BANKEX26AUG57800CE,"BANKEX",0,2026-08-27,57800,0.05,30,CE,BFO-OPT,BFO
211086085,824555,BANKEX26AUG60200PE,"BANKEX",0,2026-08-27,60200,0.05,30,PE,BFO-OPT,BFO
211086853,824558,BANKEX26AUG62500PE,"BANKEX",0,2026-08-27,62500,0.05,30,PE,BFO-OPT,BFO
211087877,824562,BANKEX26AUG64800PE,"BANKEX",0,2026-08-27,64800,0.05,30,PE,BFO-OPT,BFO
211101189,824614,BANKEX26AUG65500CE,"BANKEX",0,2026-08-27,65500,0.05,30,CE,BFO-OPT,BFO
211102725,824620,BANKEX26AUG67800CE,"BANKEX",0,2026-08-27,67800,0.05,30,CE,BFO-OPT,BFO
211112709,824659,BANKEX26AUG61800CE,"BANKEX",0,2026-08-27,61800,0.05,30,CE,BFO-OPT,BFO
211128325,824720,BANKEX26AUG59500PE,"BANKEX",0,2026-08-27,59500,0.05,30,PE,BFO-OPT,BFO
211140357,824767,BANKEX26AUG55800PE,"BANKEX",0,2026-08-27,55800,0.05,30,PE,BFO-OPT,BFO
211141125,824770,BANKEX26AUG66100CE,"BANKEX",0,2026-08-27,66100,0.05,30,CE,BFO-OPT,BFO
211142661,824776,BANKEX26AUG68400CE,"BANKEX",0,2026-08-27,68400,0.05,30,CE,BFO-OPT,BFO
211154181,824821,BANKEX26AUG60100CE,"BANKEX",0,2026-08-27,60100,0.05,30,CE,BFO-OPT,BFO
211155461,824826,BANKEX26AUG62400CE,"BANKEX",0,2026-08-27,62400,0.05,30,CE,BFO-OPT,BFO
211157253,824833,BANKEX26AUG64700CE,"BANKEX",0,2026-08-27,64700,0.05,30,CE,BFO-OPT,BFO
211181317,824927,BANKEX26AUG56400PE,"BANKEX",0,2026-08-27,56400,0.05,30,PE,BFO-OPT,BFO
211193349,824974,BANKEX26AUG57100CE,"BANKEX",0,2026-08-27,57100,0.05,30,CE,BFO-OPT,BFO
211194373,824978,BANKEX26AUG59400CE,"BANKEX",0,2026-08-27,59400,0.05,30,CE,BFO-OPT,BFO
211197701,824991,BANKEX26AUG64100PE,"BANKEX",0,2026-08-27,64100,0.05,30,PE,BFO-OPT,BFO
